Date & Time,Temp(?C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
43073.91875,21.1,17.63,26.4,1504.91
43073.96042,21.07,17.95,26.83,1505.19
43074.00208,21.15,18.15,27.15,1505.66
43074.04375,21.15,18.53,27.66,1506.09
43074.08542,21.12,18.59,27.73,1506.07
43074.12708,20.95,19.05,28.25,1506.1
43074.16875,20.98,19.19,28.46,1506.34
43074.21042,20.46,17.01,25.22,1502.38
43074.25208,19.99,14.98,22.23,1498.71
43074.29375,19.79,14.41,21.36,1497.46
43074.33542,19.61,14.24,21.05,1496.74
43074.37708,19.67,14.08,20.86,1496.73
43074.41875,20.28,14.05,21.1,1498.52
43074.46042,21.24,17.35,26.11,1505.02
43074.50208,20.83,14.11,21.42,1500.2
43074.54375,20.98,12.78,19.63,1499.13
43074.58542,20.92,13.2,20.2,1499.44
43074.62708,21.1,15.2,23.06,1502.18
43074.66875,21.1,15.97,24.13,1503.05
43074.71042,21.07,16.24,24.49,1503.27
43074.75208,21.1,16.27,24.54,1503.38
43074.79375,21.12,16.65,25.08,1503.89
43074.83542,21.15,17.39,26.11,1504.8
43074.87708,21.15,17.6,26.41,1505.05
43074.91875,21.36,18.21,27.35,1506.31
43074.96042,21.68,18.04,27.3,1507.01
43075.00208,21.65,18.05,27.3,1506.95
43075.04375,21.73,18.26,27.63,1507.41
43075.08542,21.73,18.45,27.89,1507.63
43075.12708,21.73,18.59,28.1,1507.79
43075.16875,21.68,18.62,28.09,1507.65
43075.21042,21.65,18.73,28.23,1507.7
43075.25208,21.12,18.3,27.34,1505.75
43075.29375,20.78,17.27,25.74,1503.59
43075.33542,20.72,16.29,24.37,1502.32
43075.37708,20.8,15.6,23.47,1501.8
43075.41875,21.36,15.04,22.97,1502.76
43075.46042,22.25,14.93,23.24,1505.16
43075.50208,22.54,16.21,25.21,1507.38
43075.54375,22.25,13.88,21.75,1503.99
43075.58542,22.43,13.61,21.43,1504.17
43075.62708,22.66,13.88,21.93,1505.12
43075.66875,22.66,14.58,22.94,1505.89
43075.71042,22.63,15.19,23.8,1506.48
43075.75208,22.66,15.18,23.8,1506.55
43075.79375,22.6,15.44,24.15,1506.69
43075.83542,22.54,14.27,22.44,1505.23
43075.87708,22.14,13.61,21.3,1503.36
43075.91875,21.56,13.45,20.83,1501.55
43075.96042,21.21,13.15,20.24,1500.21
43076.00208,21.1,12.94,19.9,1499.64
43076.04375,21.01,13.11,20.1,1499.58
43076.08542,21.27,13.38,20.6,1500.64
43076.12708,21.15,14.51,22.13,1501.57
43076.16875,20.98,15.3,23.15,1501.96
43076.21042,20.75,15.76,23.67,1501.81
43076.25208,19.61,14.74,21.72,1497.3
43076.29375,18.88,13.68,19.97,1493.88
43076.33542,18.38,13.34,19.29,1491.94
43076.37708,18.05,13.14,18.9,1490.71
43076.41875,17.73,12.9,18.44,1489.4
43076.46042,17.49,12.69,18.07,1488.41
43076.50208,17.25,12.59,17.84,1487.53
43076.54375,17.37,12.53,17.82,1487.84
43076.58542,17.76,12.71,18.2,1489.27
43076.62708,17.93,11.95,17.27,1488.96
43076.66875,17.82,11.18,16.19,1487.68
43076.71042,18.02,10.81,15.78,1487.92
43076.75208,18.17,11,16.08,1488.6
43076.79375,18.29,11.55,16.87,1489.61
43076.83542,18.17,12.17,17.65,1489.95
43076.87708,17.19,11.51,16.4,1486.08
43076.91875,16.71,11.14,15.74,1484.1
43076.96042,17.19,11.48,16.36,1486.04
43077.00208,17.1,12.27,17.36,1486.67
43077.04375,16.86,12.79,17.94,1486.51
43077.08542,16.62,13.09,18.23,1486.09
43077.12708,16.56,13.38,18.58,1486.24
43077.16875,16.38,13.88,19.13,1486.23
43077.21042,16.53,14.24,19.66,1487.15
43077.25208,16.56,14.49,19.99,1487.54
43077.29375,16.05,14.55,19.82,1485.93
43077.33542,15.81,14.22,19.31,1484.76
43077.37708,15.57,13.9,18.81,1483.58
43077.41875,15.21,13.58,18.25,1481.99
43077.46042,15.15,13.35,17.94,1481.51
43077.50208,15.12,13.16,17.69,1481.18
43077.54375,15.12,13.02,17.53,1481.02
43077.58542,15.48,12.98,17.62,1482.19
43077.62708,15.6,13.08,17.79,1482.71
43077.66875,15.75,12.74,17.43,1482.81
43077.71042,15.78,12.21,16.77,1482.28
43077.75208,15.78,11.86,16.33,1481.87
43077.79375,16.02,11.94,16.52,1482.77
43077.83542,15.93,12.21,16.83,1482.79
43077.87708,15.3,12.19,16.56,1480.65
43077.91875,14.41,11.96,15.94,1477.36
43077.96042,14.69,11.89,15.96,1478.22
43078.00208,14.35,11.83,15.76,1477
43078.04375,14.41,11.76,15.69,1477.12
43078.08542,14.48,11.76,15.71,1477.32
43078.12708,14.63,11.74,15.75,1477.83
43078.16875,14.81,11.94,16.06,1478.7
43078.21042,14.93,11.83,15.97,1478.98
43078.25208,14.48,11.54,15.44,1477.07
43078.29375,14.63,11.38,15.3,1477.4
43078.33542,14.2,11.33,15.08,1475.86
43078.37708,13.36,11.23,14.67,1472.81
43078.41875,13.15,11.19,14.54,1471.99
43078.46042,13.15,11.13,14.47,1471.92
43078.50208,13.18,11.05,14.38,1471.93
43078.54375,13.36,10.97,14.36,1472.5
43078.58542,13.89,11,14.57,1474.39
43078.62708,14.11,10.97,14.61,1475.11
43078.66875,14.08,10.72,14.29,1474.7
43078.71042,14.29,9.71,13.12,1474.25
43078.75208,14.44,8.69,11.87,1473.56
43078.79375,14.32,7.9,10.84,1472.2
43078.83542,13.95,7.38,10.09,1470.28
43078.87708,13.52,7.83,10.55,1469.28
43078.91875,13.24,8.11,10.83,1468.62
43078.96042,12.77,8.39,11.04,1467.26
43079.00208,11.54,8.61,10.98,1463
43079.04375,11.28,8.83,11.17,1462.31
43079.08542,10.93,9.01,11.27,1461.2
43079.12708,10.9,9.05,11.31,1461.12
43079.16875,12.08,8.87,11.43,1465.32
43079.21042,11.86,8.91,11.42,1464.54
43079.25208,11.63,8.97,11.43,1463.79
43079.29375,11.38,9.05,11.44,1462.93
43079.33542,11.12,9.09,11.42,1462.02
43079.37708,11.15,9.1,11.44,1462.16
43079.41875,11.06,9.1,11.41,1461.79
43079.46042,10.8,9.1,11.34,1460.82
43079.50208,11.28,9.08,11.45,1462.61
43079.54375,12.11,9.04,11.65,1465.64
43079.58542,12.39,9.03,11.71,1466.66
43079.62708,12.8,9.02,11.81,1468.13
43079.66875,13.21,9.02,11.94,1469.6
43079.71042,13.64,9.07,12.13,1471.21
43079.75208,13.58,8.92,11.92,1470.81
43079.79375,13.86,8.54,11.53,1471.34
43079.83542,13.43,8.41,11.24,1469.64
43079.87708,13.46,8.4,11.24,1469.74
43079.91875,13.52,8.45,11.32,1470.03
43079.96042,13.3,8.58,11.42,1469.4
43080.00208,13.18,8.87,11.74,1469.31
43080.04375,13.18,9.2,12.14,1469.7
43080.08542,13.15,9.57,12.59,1470.04
43080.12708,13.24,9.92,13.04,1470.79
43080.16875,13.49,10.23,13.51,1472.06
43080.21042,13.4,10.62,13.94,1472.19
43080.25208,13.12,11.03,14.34,1471.69
43080.29375,12.96,11.41,14.74,1471.58
43080.33542,12.68,11.7,14.98,1470.93
43080.37708,12.77,11.95,15.32,1471.57
43080.41875,12.8,12.15,15.56,1471.92
43080.46042,13.02,12.32,15.85,1472.92
43080.50208,13.4,12.46,16.16,1474.41
43080.54375,13.77,12.48,16.33,1475.74
43080.58542,14.08,12.46,16.43,1476.79
43080.62708,14.66,12.36,16.52,1478.67
43080.66875,14.69,12.07,16.18,1478.43
43080.71042,14.54,11.76,15.75,1477.55
43080.75208,14.87,11.33,15.33,1478.18
43080.79375,14.75,10.96,14.82,1477.32
43080.83542,14.69,10.83,14.64,1476.95
43080.87708,14.54,10.86,14.62,1476.47
43080.91875,14.57,10.88,14.66,1476.6
43080.96042,14.51,10.86,14.61,1476.36
43081.00208,14.38,10.78,14.47,1475.84
43081.04375,14.66,10.78,14.57,1476.79
43081.08542,14.14,10.63,14.2,1474.81
43081.12708,13.95,10.46,13.93,1473.96
43081.16875,13.49,10.3,13.58,1472.14
43081.21042,13.98,10.22,13.65,1473.79
43081.25208,13.49,10.23,13.49,1472.05
43081.29375,13.33,10.26,13.48,1471.54
43081.33542,13.21,10.27,13.46,1471.11
43081.37708,13.55,10.28,13.58,1472.34
43081.41875,13.58,10.31,13.63,1472.48
43081.46042,13.71,10.34,13.71,1472.95
43081.50208,13.89,10.39,13.82,1473.66
43081.54375,14.78,10.22,13.91,1476.55
43081.58542,15.24,10.05,13.85,1477.91
43081.62708,15.54,9.89,13.74,1478.75
43081.66875,15.72,9.73,13.59,1479.17
43081.71042,15.66,9.64,13.45,1478.85
43081.75208,15.45,9.63,13.37,1478.13
43081.79375,15.21,9.65,13.33,1477.33
43081.83542,15.21,9.92,13.67,1477.65
43081.87708,14.93,10.18,13.91,1477.02
43081.91875,14.48,10.18,13.75,1475.44
43081.96042,14.35,10.12,13.64,1474.95
43082.00208,14.2,10.07,13.54,1474.36
43082.04375,14.26,10.01,13.47,1474.49
43082.08542,14.11,9.94,13.34,1473.88
43082.12708,13.71,9.91,13.17,1472.43
43082.16875,13.21,9.88,12.99,1470.64
43082.21042,12.83,9.88,12.87,1469.29
43082.25208,12.46,9.87,12.74,1467.92
43082.29375,12.65,9.85,12.78,1468.58
43082.33542,12.68,9.88,12.82,1468.72
43082.37708,12.71,9.93,12.89,1468.9
43082.41875,12.77,9.97,12.96,1469.18
43082.46042,12.9,9.96,12.99,1469.62
43082.50208,13.12,9.94,13.03,1470.37
43082.54375,13.49,9.94,13.15,1471.71
43082.58542,13.74,9.85,13.11,1472.47
43082.62708,14.32,9.58,12.95,1474.19
43082.66875,14.32,9.34,12.66,1473.91
43082.71042,13.98,9.4,12.63,1472.8
43082.75208,14.11,9.31,12.56,1473.13
43082.79375,14.14,9.15,12.36,1473.04
43082.83542,13.92,8.93,12.03,1472.02
43082.87708,13.89,8.61,11.62,1471.53
43082.91875,13.86,8.64,11.65,1471.46
43082.96042,13.74,8.79,11.8,1471.2
43083.00208,13.74,8.87,11.9,1471.3
43083.04375,13.83,8.78,11.82,1471.52
43083.08542,13.49,8.64,11.55,1470.15
43083.12708,13.24,8.66,11.5,1469.28
43083.16875,12.99,8.77,11.57,1468.52
43083.21042,12.87,8.88,11.67,1468.2
43083.25208,12.8,8.98,11.77,1468.09
43083.29375,12.8,9.07,11.88,1468.21
43083.33542,12.99,9.08,11.95,1468.89
43083.37708,13.12,9.08,11.98,1469.34
43083.41875,13.24,9.19,12.15,1469.92
43083.46042,13.3,9.31,12.32,1470.28
43083.50208,13.64,9.43,12.56,1471.64
43083.54375,13.89,9.65,12.92,1472.78
43083.58542,13.98,9.64,12.94,1473.09
43083.62708,14.32,9.53,12.89,1474.14
43083.66875,14.72,9.41,12.87,1475.38
43083.71042,14.78,9.32,12.77,1475.48
43083.75208,14.69,9.27,12.68,1475.1
43083.79375,14.17,9.33,12.6,1473.37
43083.83542,14.23,9.49,12.82,1473.78
43083.87708,14.29,9.76,13.17,1474.3
43083.91875,14.23,10.1,13.58,1474.5
43083.96042,14.29,10.46,14.05,1475.15
43084.00208,14.29,10.81,14.47,1475.56
43084.04375,14.44,11.09,14.88,1476.42
43084.08542,14.57,11.37,15.27,1477.18
43084.12708,14.51,11.65,15.59,1477.3
43084.16875,14.48,11.88,15.87,1477.48
43084.21042,14.54,12.11,16.18,1477.96
43084.25208,14.57,12.4,16.54,1478.41
43084.29375,14.44,12.68,16.83,1478.32
43084.33542,14.32,12.75,16.87,1477.99
43084.37708,14.2,12.66,16.71,1477.45
43084.41875,14.2,12.31,16.29,1477.04
43084.46042,14.63,12.26,16.39,1478.45
43084.50208,14.38,12.55,16.65,1477.95
43084.54375,14.48,12.94,17.16,1478.73
43084.58542,14.66,13.29,17.67,1479.79
43084.62708,14.69,13.55,17.99,1480.19
43084.66875,15.48,13.57,18.36,1482.89
43084.71042,16.2,12.94,17.87,1484.54
43084.75208,16.32,12.31,17.11,1484.2
43084.79375,15.6,12.05,16.5,1481.5
43084.83542,15.3,12.26,16.64,1480.72
43084.87708,15.12,12.57,16.96,1480.48
43084.91875,15.06,12.91,17.36,1480.68
43084.96042,15.12,13.32,17.89,1481.37
43085.00208,15.12,13.61,18.25,1481.72
43085.04375,15.12,13.95,18.66,1482.11
43085.08542,15.21,14.2,19.01,1482.71
43085.12708,15.39,14.23,19.13,1483.36
43085.16875,15.09,14.44,19.25,1482.59
43085.21042,14.99,14.67,19.5,1482.56
43085.25208,15.03,14.98,19.89,1483.03
43085.29375,14.9,14.53,19.28,1482.08
43085.33542,14.57,13.92,18.39,1480.21
43085.37708,14.6,14.39,18.98,1480.89
43085.41875,14.29,14.53,19.01,1480
43085.46042,14.35,14.51,19.01,1480.19
43085.50208,14.54,14.54,19.13,1480.85
43085.54375,14.63,14.48,19.1,1481.09
43085.58542,14.69,14.43,19.07,1481.25
43085.62708,14.78,14.43,19.1,1481.55
43085.66875,14.99,14.47,19.25,1482.32
43085.71042,15.09,14.51,19.34,1482.68
43085.75208,15.12,14.5,19.34,1482.77
43085.79375,14.87,14.62,19.38,1482.08
43085.83542,14.84,14.73,19.5,1482.12
43085.87708,14.78,14.97,19.76,1482.19
43085.91875,14.81,15.2,20.06,1482.57
43085.96042,14.84,15.45,20.37,1482.97
43086.00208,14.87,15.7,20.69,1483.37
43086.04375,14.87,15.95,20.99,1483.66
43086.08542,14.72,16.14,21.14,1483.37
43086.12708,14.23,16.12,20.87,1481.69
43086.16875,14.17,16.08,20.8,1481.43
43086.21042,14.08,16,20.65,1481.01
43086.25208,13.95,15.8,20.37,1480.36
43086.29375,13.83,15.53,19.99,1479.61
43086.33542,14.32,15.39,20.06,1481.14
43086.37708,14.63,15.5,20.33,1482.31
43086.41875,14.41,15.62,20.37,1481.72
43086.46042,14.32,15.65,20.37,1481.45
43086.50208,14.51,15.7,20.51,1482.13
43086.54375,14.96,15.82,20.87,1483.82
43086.58542,15.3,15.9,21.14,1485.04
43086.62708,15.36,16,21.29,1485.36
43086.66875,15.42,16.04,21.37,1485.61
43086.71042,15.51,16.07,21.45,1485.94
43086.75208,16.08,16.07,21.73,1487.82
43086.79375,15.51,15.91,21.25,1485.75
43086.83542,15.48,15.92,21.25,1485.67
43086.87708,15.75,15.97,21.45,1486.62
43086.91875,15.81,16.08,21.61,1486.95
43086.96042,15.81,16.21,21.77,1487.1
43087.00208,15.78,16.36,21.94,1487.18
43087.04375,15.75,16.47,22.06,1487.21
43087.08542,15.75,16.68,22.32,1487.46
43087.12708,15.72,16.84,22.49,1487.54
43087.16875,15.81,16.94,22.67,1487.97
43087.21042,15.84,16.97,22.72,1488.09
43087.25208,15.78,16.96,22.67,1487.88
43087.29375,15.87,16.81,22.54,1488.01
43087.33542,15.84,16.64,22.32,1487.71
43087.37708,15.96,16.49,22.19,1487.92
43087.41875,16.17,16.44,22.23,1488.55
43087.46042,16.38,16.35,22.23,1489.13
43087.50208,16.17,16.23,21.98,1488.31
43087.54375,16.17,16.2,21.94,1488.27
43087.58542,16.23,16.21,21.98,1488.48
43087.62708,16.29,16.25,22.06,1488.72
43087.66875,16.35,16.26,22.11,1488.93
43087.71042,16.35,16.3,22.15,1488.97
43087.75208,16.38,16.32,22.19,1489.09
43087.79375,16.47,16.39,22.32,1489.46
43087.83542,16.5,16.41,22.36,1489.58
43087.87708,16.32,16.34,22.19,1488.93
43087.91875,16.32,16.41,22.28,1489.01
43087.96042,16.8,16.5,22.63,1490.65
43088.00208,16.62,16.57,22.63,1490.16
43088.04375,16.53,16.61,22.63,1489.91
43088.08542,16.53,16.72,22.76,1490.04
43088.12708,16.56,16.81,22.9,1490.25
43088.16875,16.71,16.82,22.99,1490.74
43088.21042,17.34,16.9,23.42,1492.82
43088.25208,17.58,16.77,23.37,1493.41
43088.29375,17.67,16.58,23.18,1493.48
43088.33542,17.64,16.27,22.77,1493.03
43088.37708,17.9,15.96,22.5,1493.5
43088.41875,18.2,15.42,21.95,1493.79
43088.46042,18.11,15.23,21.66,1493.3
43088.50208,18.38,13.48,19.47,1492.1
43088.54375,18.32,13.17,19.05,1491.57
43088.58542,18.14,13.03,18.78,1490.85
43088.62708,17.87,13.33,19.07,1490.37
43088.66875,17.82,13.68,19.5,1490.59
43088.71042,17.93,13.92,19.86,1491.23
43088.75208,18.49,13.81,19.96,1492.85
43088.79375,19.52,12.94,19.24,1494.99
43088.83542,18.58,12.56,18.34,1491.69
43088.87708,18.17,13.08,18.87,1491.01
43088.91875,17.99,13.65,19.54,1491.1
43088.96042,18.23,14.18,20.34,1492.45
43089.00208,18.67,14.67,21.19,1494.38
43089.04375,18.61,15.3,21.99,1494.93
43089.08542,18.58,15.87,22.73,1495.5
43089.12708,18.52,16.11,23,1495.58
43089.16875,18.35,16.21,23.05,1495.16
43089.21042,18.32,16.04,22.82,1494.88
43089.25208,18.44,15.69,22.42,1494.83
43089.29375,18.35,15.72,22.42,1494.6
43089.33542,18.35,15.96,22.73,1494.87
43089.37708,18.85,15.57,22.47,1495.96
43089.41875,18.97,14.84,21.55,1495.47
43089.46042,18.76,14.06,20.41,1493.95
43089.50208,18.91,13.22,19.35,1493.43
43089.54375,19.02,12.82,18.87,1493.34
43089.58542,19.23,12.59,18.65,1493.71
43089.62708,19.14,12.45,18.42,1493.28
43089.66875,19.52,12.43,18.54,1494.41
43089.71042,19.7,12.42,18.59,1494.92
43089.75208,19.79,12.31,18.48,1495.07
43089.79375,19.79,12.27,18.43,1495.02
43089.83542,19.96,12.18,18.38,1495.45
43089.87708,19.9,12.01,18.11,1495.07
43089.91875,19.76,11.95,17.98,1494.57
43089.96042,19.46,12.13,18.11,1493.89
43090.00208,19.43,12.39,18.45,1494.1
43090.04375,19.35,12.64,18.76,1494.12
43090.08542,19.2,12.99,19.17,1494.07
43090.12708,19.2,13.31,19.61,1494.44
43090.16875,19.26,13.56,19.97,1494.9
43090.21042,19.49,13.54,20.04,1495.58
43090.25208,19.58,13.31,19.77,1495.59
43090.29375,19.7,13.02,19.42,1495.61
43090.33542,19.64,12.88,19.21,1495.28
43090.37708,19.73,12.72,19.03,1495.36
43090.41875,20.19,12.54,18.97,1496.55
43090.46042,20.89,12.37,19.01,1498.41
43090.50208,21.1,11.91,18.45,1498.49
43090.54375,21.15,10.12,15.9,1496.65
43090.58542,21.1,10.26,16.08,1496.63
43090.62708,21.07,9.43,14.87,1495.62
43090.66875,21.12,9.27,14.64,1495.6
43090.71042,21.24,9.5,15.02,1496.2
43090.75208,21.18,9.51,15.02,1496.04
43090.79375,21.12,9.49,14.97,1495.85
43090.83542,21.21,9.37,14.83,1495.97
43090.87708,21.21,9.24,14.63,1495.82
43090.91875,21.15,9.19,14.55,1495.6
43090.96042,20.89,9.42,14.8,1495.09
43091.00208,20.66,10.31,16,1495.41
43091.04375,20.75,11.03,17.06,1496.48
43091.08542,20.69,12.04,18.47,1497.44
43091.12708,20.51,12.69,19.31,1497.67
43091.16875,20.37,13.22,19.98,1497.84
43091.21042,20.22,13.64,20.5,1497.88
43091.25208,20.16,14.01,20.98,1498.12
43091.29375,20.16,14.2,21.25,1498.35
43091.33542,20.14,14.36,21.44,1498.43
43091.37708,20.19,14.45,21.61,1498.72
43091.45833,20.8,17.92,26.63,1504.4
43091.5,20.8,17.87,26.57,1504.35
43091.54167,21.12,15.32,23.25,1502.4
43091.58333,21.39,9.15,14.56,1496.24
43091.625,21.1,11.87,18.39,1498.45
43091.66667,21.07,12.43,19.17,1498.98
43091.70833,20.89,13.57,20.7,1499.76
43091.75,20.92,13.69,20.88,1499.98
43091.79167,20.98,14.91,22.6,1501.52
43091.83333,20.8,15.78,23.72,1502
43091.875,20.72,17,25.34,1503.12
43091.91667,20.54,17.93,26.5,1503.66
43091.95833,20.48,18.13,26.74,1503.73
43092,20.51,18.12,26.74,1503.8
43092.04167,20.4,18.35,26.99,1503.72
43092.08333,20.43,18.43,27.12,1503.9
43092.125,20.46,18.28,26.93,1503.81
43092.16667,20.43,18.67,27.44,1504.17
43092.20833,20.4,18.54,27.24,1503.94
43092.25,20.4,18.49,27.18,1503.88
43092.29167,20.37,18.32,26.93,1503.6
43092.33333,20.37,18.27,26.86,1503.55
43092.375,20.37,18.55,27.24,1503.87
43092.41667,20.46,18.33,26.99,1503.87
43092.45833,20.54,17.15,25.45,1502.78
43092.5,20.72,16.64,24.85,1502.71
43092.54167,20.75,16.83,25.12,1503.01
43092.58333,20.83,15.7,23.62,1501.99
43092.625,20.86,15.98,24.02,1502.39
43092.66667,20.83,14.67,22.2,1500.83
43092.70833,20.83,16.59,24.85,1503
43092.75,20.69,16.89,25.17,1502.91
43092.79167,20.57,17.26,25.62,1503
43092.83333,20.43,17.4,25.73,1502.73
43092.875,20.54,16.5,24.58,1502.06
43092.91667,20.66,15.58,23.37,1501.35
43092.95833,20.6,16.29,24.32,1501.99
43093,20.54,16.27,24.26,1501.8
43093.04167,20.37,16.61,24.62,1501.67
43093.08333,20.31,16.21,24.05,1501.04
43093.125,20.25,16.27,24.1,1500.94
43093.16667,20.19,16.63,24.56,1501.18
43093.20833,20.19,16.59,24.51,1501.14
43093.25,20.19,16.36,24.2,1500.88
43093.29167,20.19,15.04,22.4,1499.38
43093.33333,20.16,14.35,21.44,1498.51
43093.375,20.22,13.62,20.47,1497.85
43093.41667,20.43,13.23,20.02,1498.02
43093.45833,20.89,12.83,19.66,1498.93
43093.5,21.33,12.83,19.84,1500.18
43093.54167,21.62,13.08,20.32,1501.3
43093.58333,21.44,14.63,22.44,1502.54
43093.625,21.65,14.73,22.67,1503.22
43093.66667,21.73,13.56,21.06,1502.17
43093.70833,21.73,14.42,22.27,1503.13
43093.75,21.53,14.64,22.48,1502.79
43093.79167,21.73,13.7,21.25,1502.32
43093.83333,21.79,12.84,20.05,1501.53
43093.875,21.79,12.03,18.88,1500.62
43093.91667,21.68,11.52,18.11,1499.72
43093.95833,21.18,10.6,16.6,1497.27
43094,20.83,10.36,16.13,1495.98
43094.04167,20.51,9.81,15.24,1494.42
43094.08333,20.54,9.92,15.4,1494.62
43094.125,19.99,9.71,14.92,1492.73
43094.16667,19.96,9.3,14.33,1492.17
43094.20833,19.4,8.52,13.06,1489.6
43094.25,19.23,8.43,12.88,1488.95
43094.29167,18.88,9.46,14.22,1489.04
43094.33333,18.91,10.17,15.2,1489.94
43094.375,18.38,11.12,16.33,1489.39
43094.41667,18.08,11.74,17.05,1489.18
43094.45833,18.11,11.95,17.34,1489.51
43094.5,18.67,11.97,17.58,1491.28
43094.54167,19.38,12,17.9,1493.48
43094.58333,19.49,12.1,18.08,1493.95
43094.625,19.73,11.76,17.7,1494.27
43094.66667,19.87,11.24,17.03,1494.11
43094.70833,19.87,11.07,16.8,1493.92
43094.75,19.76,11.41,17.23,1493.96
43094.79167,19.67,11.54,17.37,1493.84
43094.83333,19.08,11.1,16.55,1491.55
43094.875,18.88,11.14,16.53,1490.96
43094.91667,18.11,11.01,16.08,1488.43
43094.95833,17.49,11.06,15.92,1486.51
43095,16.77,11.17,15.81,1484.33
43095.04167,16.14,11.25,15.69,1482.36
43095.08333,16.08,11.19,15.59,1482.09
43095.125,16.14,11.4,15.88,1482.54
43095.16667,16.11,11.58,16.1,1482.65
43095.20833,15.87,11.74,16.21,1482.04
43095.25,15.75,11.82,16.27,1481.73
43095.29167,15.57,11.94,16.35,1481.26
43095.33333,15.24,11.84,16.1,1480.03
43095.375,14.84,11.7,15.78,1478.52
43095.41667,14.63,11.6,15.58,1477.67
43095.45833,14.57,11.43,15.35,1477.26
43095.5,14.87,11.37,15.38,1478.23
43095.54167,15.45,11.31,15.51,1480.11
43095.58333,16.02,11.3,15.71,1482.02
43095.625,16.56,11.38,16.01,1483.9
43095.66667,17.31,11.56,16.52,1486.53
43095.70833,17.55,11.64,16.71,1487.37
43095.75,17.61,11.67,16.77,1487.59
43095.79167,17.4,11.68,16.71,1486.94
43095.83333,17.31,11.66,16.64,1486.63
43095.875,17.13,11.69,16.62,1486.1
43095.91667,17.4,11.62,16.62,1486.87
43095.95833,17.07,11.65,16.54,1485.86
43096,16.89,11.45,16.21,1485.04
43096.04167,16.17,11.25,15.69,1482.45
43096.08333,15.87,11.34,15.71,1481.57
43096.125,15.66,11.35,15.64,1480.87
43096.16667,15.93,11.35,15.74,1481.78
43096.20833,15.9,11.72,16.19,1482.11
43096.25,15.93,12.09,16.68,1482.65
43096.29167,15.93,12.18,16.79,1482.75
43096.33333,15.96,12.27,16.92,1482.96
43096.375,16.02,12.28,16.96,1483.17
43096.41667,15.9,12.15,16.75,1482.62
43096.45833,15.96,12.08,16.68,1482.74
43096.5,16.05,11.85,16.42,1482.77
43096.54167,16.11,11.61,16.14,1482.68
43096.58333,16.62,13,18.12,1485.99
43096.625,16.8,14.07,19.56,1487.82
43096.66667,16.77,13.49,18.81,1487.04
43096.70833,16.8,13.76,19.16,1487.45
43096.75,16.77,13.89,19.31,1487.51
43096.79167,16.56,14.16,19.56,1487.14
43096.83333,16.5,14.36,19.79,1487.18
43096.875,16.47,14.5,19.96,1487.25
43096.91667,16.38,14.43,19.82,1486.87
43096.95833,16.38,14.32,19.69,1486.75
43097,16.74,15.55,21.41,1489.36
43097.04167,16.8,16.43,22.54,1490.57
43097.08333,16.74,17.07,23.32,1491.13
43097.125,16.71,17.36,23.66,1491.37
43097.16667,16.38,16.89,22.9,1489.76
43097.20833,16.08,16.27,21.98,1488.06
43097.25,15.84,16.03,21.57,1486.99
43097.29167,15.6,15.56,20.87,1485.64
43097.33333,15.48,15.49,20.73,1485.16
43097.375,15.39,15.44,20.62,1484.79
43097.41667,15.3,15.41,20.54,1484.46
43097.45833,15.12,15.17,20.16,1483.56
43097.5,15.12,14.95,19.89,1483.3
43097.54167,15.12,14.76,19.66,1483.07
43097.58333,15.21,14.52,19.41,1483.09
43097.625,15.21,14.27,19.1,1482.8
43097.66667,15.18,14.04,18.81,1482.43
43097.70833,15.15,14.19,18.98,1482.51
43097.75,15.12,14.45,19.28,1482.71
43097.79167,14.99,14.32,19.07,1482.15
43097.83333,15.06,14.63,19.47,1482.71
43097.875,15.03,15.06,19.99,1483.13
43097.91667,15.09,15.35,20.37,1483.67
43097.95833,14.87,15.41,20.33,1483.02
43098,14.57,15.02,19.73,1481.53
43098.04167,14.32,14.72,19.25,1480.34
43098.08333,14.11,14.5,18.89,1479.34
43098.125,13.92,14.31,18.58,1478.47
43098.16667,13.67,13.97,18.07,1477.2
43098.20833,13.4,13.67,17.6,1475.86
43098.25,13.27,13.74,17.62,1475.5
43098.29167,13.33,14.03,17.99,1476.08
43098.33333,13.21,14.14,18.07,1475.77
43098.375,13.33,14.12,18.1,1476.18
43098.41667,13.33,13.86,17.79,1475.87
43098.45833,13.24,13.3,17.09,1474.87
43098.5,13.55,13.56,17.53,1476.27
43098.54167,13.49,13.62,17.57,1476.13
43098.58333,13.36,13.71,17.62,1475.79
43098.625,13.3,13.85,17.77,1475.75
43098.66667,13.36,13.85,17.79,1475.97
43098.70833,13.3,13.85,17.77,1475.75
43098.75,13.46,14.14,18.18,1476.64
43098.79167,13.46,14.12,18.15,1476.62
43098.83333,13.58,14.44,18.58,1477.43
43098.875,13.67,14.87,19.13,1478.27
43098.91667,13.74,15.1,19.44,1478.77
43098.95833,13.77,15.2,19.56,1478.99
43099,13.74,15.26,19.63,1478.97
43099.04167,13.46,15.13,19.34,1477.84
43099.08333,12.99,14.73,18.66,1475.71
43099.125,12.83,14.49,18.31,1474.86
43099.16667,12.65,14.29,17.99,1473.95
43099.20833,12.46,14.01,17.6,1472.94
43099.25,12.11,13.78,17.18,1471.4
43099.29167,11.7,13.62,16.83,1469.71
43099.33333,12.58,14.14,17.79,1473.54
43099.375,12.55,14.11,17.74,1473.39
