Date & Time,Temp(?C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
43151,23.5,18.9,29.58,1512.96
43151.04167,23.44,18.82,29.43,1512.71
43151.08333,23.18,18.88,29.36,1512.08
43151.125,22.89,18.96,29.29,1511.38
43151.16667,22.75,19.18,29.52,1511.23
43151.20833,22.77,19.45,29.9,1511.6
43151.25,22.77,19.73,30.29,1511.91
43151.29167,22.54,19.95,30.46,1511.53
43151.33333,22.4,20.02,30.46,1511.21
43151.375,22.34,19.93,30.3,1510.95
43151.41667,22.66,19.78,30.3,1511.66
43151.45833,23.01,19.56,30.21,1512.36
43151.5,23.15,19.55,30.29,1512.74
43151.54167,23.71,19.65,30.76,1514.31
43151.58333,23.79,19.84,31.09,1514.75
43151.625,23.88,20.09,31.51,1515.26
43151.66667,23.77,20.39,31.85,1515.27
43151.70833,23.79,20.8,32.46,1515.81
43151.75,23.82,21.11,32.91,1516.22
43151.79167,24.06,21.45,33.55,1517.2
43151.83333,24.55,21.54,34.01,1518.57
43151.875,24.38,21.62,34.01,1518.21
43151.91667,24.09,21.63,33.83,1517.47
43151.95833,24.03,21.53,33.64,1517.21
43152,23.88,21.4,33.36,1516.69
43152.04167,24.14,21.34,33.45,1517.3
43152.08333,23.82,21.3,33.18,1516.43
43152.125,23.74,21.34,33.18,1516.25
43152.16667,23.47,21.47,33.19,1515.7
43152.20833,23.33,21.61,33.28,1515.47
43152.25,23.33,21.81,33.56,1515.69
43152.29167,23.36,22,33.84,1515.97
43152.33333,23.24,22.12,33.94,1515.8
43152.375,23.24,22.19,34.03,1515.88
43152.41667,23.5,22.13,34.12,1516.5
43152.45833,23.88,22.07,34.31,1517.43
43152.5,23.91,21.92,34.12,1517.34
43152.54167,24.17,22,34.4,1518.09
43152.58333,24.46,22.06,34.69,1518.91
43152.625,24.73,22.06,34.88,1519.58
43152.66667,24.87,22.13,35.08,1520.02
43152.70833,25.13,22.07,35.18,1520.62
43152.75,25.05,22.11,35.18,1520.44
43152.79167,24.93,22.24,35.28,1520.29
43152.83333,25.13,22.21,35.38,1520.77
43152.875,25.13,22.14,35.28,1520.69
43152.91667,24.84,22.36,35.38,1520.19
43152.95833,24.7,22.5,35.49,1519.98
43153,24.75,22.4,35.38,1520.02
43153.04167,24.38,22.45,35.19,1519.11
43153.08333,24.58,22.35,35.18,1519.52
43153.125,24.43,22.35,35.09,1519.15
43153.16667,24.26,22.44,35.09,1518.8
43153.20833,24.23,22.31,34.89,1518.59
43153.25,24.11,22.44,34.99,1518.43
43153.29167,23.97,22.52,34.99,1518.14
43153.33333,23.91,22.55,35,1518.02
43153.375,23.33,22.85,35.01,1516.83
43153.41667,23.24,22.97,35.11,1516.73
43153.45833,24.03,22.63,35.19,1518.41
43153.54167,24.81,24.01,37.71,1521.91
43153.58333,24.96,23.54,37.16,1521.77
43153.625,25.19,23.73,37.6,1522.55
43153.66667,25.54,24.03,38.29,1523.74
43153.70833,25.69,24.03,38.4,1524.1
43153.75,25.66,23.64,37.81,1523.61
43153.79167,25.37,23.56,37.48,1522.8
43153.83333,25.37,23.95,38.04,1523.22
43153.875,25.39,23.54,37.48,1522.86
43153.91667,24.96,23.32,36.84,1521.53
43153.95833,24.61,23.42,36.74,1520.77
43154,24.26,23.16,36.11,1519.59
43154.04167,23.85,23.08,35.7,1518.45
43154.08333,23.53,23.47,36.02,1518.05
43154.125,24.26,23.31,36.32,1519.75
43154.16667,24.32,23.28,36.32,1519.87
43154.20833,24.23,23.4,36.42,1519.78
43154.25,24,23.83,36.85,1519.65
43154.29167,23.88,24.05,37.07,1519.59
43154.33333,23.74,24.36,37.4,1519.56
43154.375,23.65,24.49,37.51,1519.47
43154.41667,23.71,24.38,37.4,1519.5
43154.45833,23.82,24.08,37.07,1519.47
43154.5,24.11,23.46,36.43,1519.55
43154.54167,24.58,23.44,36.74,1520.71
43154.58333,24.93,23.56,37.16,1521.72
43154.625,25.16,23.51,37.27,1522.25
43154.66667,25.34,23.5,37.37,1522.67
43154.70833,25.57,23.45,37.48,1523.19
43154.75,25.8,23.56,37.81,1523.88
43154.79167,25.34,23.42,37.27,1522.58
43154.83333,25.05,23.35,36.94,1521.78
43154.875,25.28,23.38,37.16,1522.39
43154.91667,25.25,23.09,36.73,1522.01
43154.95833,24.96,23.02,36.41,1521.2
43155,24.73,22.99,36.21,1520.59
43155.04167,24.52,22.8,35.79,1519.87
43155.08333,24.03,22.7,35.29,1518.49
43155.125,24.09,22.39,34.89,1518.3
43155.16667,23.71,23.23,35.81,1518.24
43155.20833,24.2,23.04,35.9,1519.31
43155.25,24.14,22.78,35.49,1518.88
43155.29167,24.09,22.96,35.7,1518.92
43155.33333,23.94,23.33,36.11,1518.95
43155.375,23.88,23.44,36.22,1518.92
43155.41667,23.82,23.77,36.64,1519.13
43155.45833,24.11,23.54,36.53,1519.63
43155.5,24.43,23.37,36.53,1520.26
43155.54167,24.78,23.04,36.31,1520.78
43155.58333,25.13,22.93,36.41,1521.54
43155.625,25.48,22.82,36.51,1522.3
43155.66667,25.77,22.9,36.83,1523.1
43155.70833,25.8,22.81,36.72,1523.07
43155.75,25.77,22.82,36.72,1523.02
43155.79167,25.25,23.02,36.62,1521.93
43155.83333,25.07,23.11,36.62,1521.59
43155.875,24.99,23.08,36.52,1521.34
43155.91667,24.9,23.12,36.52,1521.17
43155.95833,24.84,23.53,37.06,1521.47
43156,24.75,23.58,37.06,1521.3
43156.04167,24.9,22.61,35.79,1520.62
43156.08333,24.67,23.17,36.42,1520.64
43156.125,24.49,23.11,36.21,1520.13
43156.16667,24.29,22.78,35.59,1519.25
43156.20833,24.14,23.07,35.9,1519.2
43156.25,24.29,23.37,36.42,1519.89
43156.29167,24.35,23.04,36,1519.68
43156.33333,24.17,23.43,36.43,1519.66
43156.375,24.26,23.76,36.96,1520.25
43156.41667,24.38,23.7,36.95,1520.48
43156.45833,24.41,23.61,36.85,1520.45
43156.5,24.73,23.44,36.84,1521.08
43156.54167,25.13,23.38,37.05,1522.03
43156.58333,25.6,24.64,39.21,1524.54
43156.625,25.83,24.43,39.09,1524.89
43156.66667,26.01,24.18,38.86,1525.04
43156.70833,25.95,24.21,38.86,1524.93
43156.75,26.03,24.33,39.09,1525.27
43156.79167,25.8,24.21,38.75,1524.58
43156.83333,25.57,24.09,38.4,1523.88
43156.875,25.54,24.03,38.29,1523.74
43156.91667,25.45,23.99,38.18,1523.49
43156.95833,25.37,23.95,38.04,1523.22
43157,25.22,24.02,38.04,1522.95
43157.04167,25.1,23.77,37.6,1522.39
43157.08333,24.99,23.84,37.6,1522.16
43157.125,24.7,23.99,37.6,1521.6
43157.16667,24.43,23.98,37.39,1520.93
43157.20833,24.2,23.64,36.74,1519.97
43157.25,24.14,23.3,36.22,1519.44
43157.29167,24.17,23.66,36.74,1519.91
43157.33333,24.29,23.6,36.74,1520.14
43157.375,24.26,23.53,36.64,1520
43157.41667,24.52,23.62,36.95,1520.76
43157.45833,24.75,23.42,36.84,1521.13
43157.5,24.93,23.56,37.16,1521.72
43157.54167,25.13,23.6,37.38,1522.28
43157.58333,25.45,23.51,37.48,1522.97
43157.625,25.69,23.39,37.48,1523.41
43157.66667,25.83,23.39,37.59,1523.77
43157.70833,25.69,23.17,37.15,1523.17
43157.75,25.57,23.15,37.05,1522.87
43157.79167,25.63,23.9,38.18,1523.82
43157.83333,25.45,23.82,37.93,1523.3
43157.875,25.31,23.74,37.71,1522.86
43157.91667,25.16,23.67,37.49,1522.41
43157.95833,24.96,23.54,37.16,1521.77
43158,24.93,23.48,37.05,1521.64
43158.04167,24.81,23.39,36.84,1521.25
43158.08333,24.52,23.02,36.1,1520.11
43158.125,23.82,23.17,35.81,1518.48
43158.16667,23.33,23.44,35.82,1517.48
43158.20833,22.48,23.98,35.94,1515.84
43158.25,21.2,24.41,35.55,1512.81
43158.29167,20.2,24.53,34.97,1510.15
43158.33333,20.05,24.78,35.18,1510.01
43158.375,22.4,23.95,35.83,1515.57
43158.41667,22.13,23.57,35.13,1514.44
43158.45833,22.98,23.4,35.52,1516.52
43158.5,23.44,23.52,36.02,1517.88
43158.54167,23.62,23.35,35.91,1518.15
43158.58333,23.85,23.23,35.91,1518.62
43158.625,24.06,23.05,35.8,1518.94
43158.66667,24.58,22.63,35.59,1519.83
43158.70833,24.9,22.33,35.38,1520.31
43158.75,24.84,22.5,35.58,1520.35
43158.79167,24.46,22.48,35.29,1519.36
43158.83333,24.03,22.63,35.19,1518.41
43158.875,23.88,22.99,35.6,1518.43
43158.91667,23.5,23.19,35.61,1517.67
43158.95833,23.15,23.31,35.51,1516.88
43159,22.98,23.55,35.72,1516.68
43159.04167,22.92,23.29,35.31,1516.24
43159.08333,22.4,23.35,35.02,1514.91
43159.125,21.49,22.98,33.88,1512.02
43159.16667,21.26,22.83,33.51,1511.2
43159.20833,21.23,22.84,33.51,1511.14
43159.25,20.58,22.92,33.15,1509.41
43159.29167,19.88,22.89,32.63,1507.37
43159.33333,20.41,22.46,32.44,1508.4
43159.375,21.14,22.48,32.96,1510.48
43159.41667,21.31,22.45,33.05,1510.94
43159.45833,21.93,22.53,33.59,1512.73
43159.5,22.34,22.88,34.34,1514.22
43159.54167,22.42,22.97,34.53,1514.57
43159.58333,22.75,22.94,34.72,1515.39
43159.625,23.27,22.88,35.01,1516.71
43159.66667,23.5,22.69,34.9,1517.11
43159.70833,23.88,22.56,35,1517.96
43159.75,23.68,22.38,34.6,1517.24
43159.79167,23.47,22.14,34.12,1516.44
43159.83333,23.21,22,33.75,1515.59
43159.875,23.3,22.16,34.03,1516
43159.91667,23.39,22.46,34.51,1516.56
43159.95833,23.33,22.71,34.81,1516.68
43160,23.1,22.9,34.91,1516.28
43160.04167,23.01,23.02,35.01,1516.18
43160.08333,22.95,23.12,35.11,1516.14
43160.125,22.89,22.94,34.82,1515.78
43160.16667,22.75,22.87,34.62,1515.31
43160.20833,22.57,22.68,34.24,1514.63
43160.25,22.54,22.49,33.95,1514.34
43160.29167,22.34,22.32,33.58,1513.6
43160.33333,22.19,22.12,33.21,1512.99
43160.375,22.37,21.7,32.75,1512.99
43160.41667,22.57,21.53,32.66,1513.36
43160.45833,22.89,21.9,33.38,1514.62
43160.5,23.15,21.97,33.66,1515.4
43160.54167,23.36,22.07,33.94,1516.05
43160.58333,23.53,22.11,34.12,1516.56
43160.625,23.74,22.15,34.31,1517.13
43160.66667,24.17,22.06,34.5,1518.17
43160.70833,24.41,21.88,34.4,1518.57
43160.75,24.35,21.84,34.3,1518.37
43160.79167,24.2,21.71,34.02,1517.86
43160.83333,24.29,21.6,33.92,1517.96
43160.875,24.26,21.42,33.64,1517.68
43160.91667,23.79,21.38,33.27,1516.44
43160.95833,23.5,21.39,33.09,1515.69
43161,23.59,21.48,33.28,1516.02
43161.04167,23.53,21.38,33.09,1515.75
43161.08333,23.42,21.44,33.1,1515.51
43161.125,23.33,21.41,33.01,1515.25
43161.16667,23.04,21.43,32.83,1514.49
43161.20833,22.57,21.47,32.57,1513.29
43161.25,22.05,21.41,32.14,1511.79
43161.29167,21.34,21.19,31.38,1509.61
43161.33333,20.49,20.94,30.5,1506.93
43161.375,20.29,20.93,30.34,1506.32
43161.41667,20.49,20.88,30.42,1506.86
43161.5,22.1,25.39,37.54,1516.39
43161.54167,22.54,25.13,37.53,1517.27
43161.58333,23.15,23.38,35.61,1516.96
43161.625,23.68,19.77,30.93,1514.37
43161.66667,23.53,17.87,28.12,1511.89
43161.70833,23.79,22.61,35,1517.78
43161.75,23.82,22.24,34.5,1517.46
43161.79167,23.1,22.41,34.23,1515.73
43161.83333,22.45,22.39,33.76,1514
43161.875,21.99,22.09,33.03,1512.4
43161.91667,21.96,16.04,24.67,1505.57
43161.95833,21.81,19.23,29.01,1508.72
43162,21.26,16.8,25.35,1504.44
43162.04167,21.14,15.78,23.88,1502.96
43162.08333,20.99,15.47,23.38,1502.19
43162.125,20.55,14.95,22.45,1500.32
43162.16667,19.76,17.37,25.32,1500.74
43162.20833,18.96,17.45,24.99,1498.46
43162.25,17.24,17.7,24.36,1493.42
43162.29167,16.7,16.62,22.73,1490.45
43162.33333,15.85,16.03,21.57,1487.01
43162.375,15.03,15.33,20.31,1483.46
43162.41667,15.67,14.82,19.99,1484.99
43162.45833,17.8,15.29,21.58,1492.4
43162.5,18.01,16.45,23.18,1494.4
43162.54167,18.52,16.32,23.27,1495.8
43162.58333,18.93,14.5,21.09,1494.99
43162.625,19.49,14.33,21.12,1496.49
43162.66667,19.91,12.91,19.36,1496.11
43162.70833,20.11,11.99,18.17,1495.68
43162.75,20.52,13.62,20.61,1498.75
43162.79167,20.14,14.25,21.31,1498.34
43162.83333,19.35,14.87,21.77,1496.66
43162.875,18.64,14.82,21.37,1494.45
43162.91667,18.84,15.48,22.34,1495.84
43162.95833,18.72,15.63,22.48,1495.64
43163,18.55,14.91,21.45,1494.28
43163.04167,18.49,14.1,20.35,1493.16
43163.08333,18.49,13.73,19.86,1492.74
43163.125,18.52,13.57,19.66,1492.64
43163.16667,18.49,13.36,19.37,1492.31
43163.20833,17.45,13.41,18.98,1489.09
43163.25,16.94,13.09,18.36,1487.1
43163.29167,16.52,12.96,18.02,1485.58
43163.33333,15.97,13.02,17.87,1483.87
43163.375,15.46,13.01,17.65,1482.14
43163.41667,16.52,13.82,19.11,1486.59
43163.45833,16.94,14.38,20.01,1488.6
43163.5,17.39,14.69,20.61,1490.39
43163.54167,18.78,16.59,23.77,1496.93
43163.58333,19.26,17.37,25.04,1499.25
43163.625,19.52,17.69,25.62,1500.41
43163.66667,19.55,16.87,24.54,1499.56
43163.70833,19.61,17.79,25.79,1500.78
43163.75,19.82,17.05,24.92,1500.55
43163.79167,19.58,16.08,23.5,1498.75
43163.83333,18.99,16.09,23.22,1496.98
43163.875,18.34,15.99,22.75,1494.88
43163.91667,17.36,15.96,22.23,1491.78
43163.95833,17.15,16.15,22.36,1491.33
43164,17.8,17.04,23.83,1494.43
43164.04167,18.43,21.72,30.14,1501.75
43164.08333,18.58,22.81,31.61,1503.44
43164.125,18.52,22.84,31.61,1503.3
43164.16667,18.58,22.81,31.61,1503.44
43164.20833,18.58,22.87,31.7,1503.52
43164.25,18.55,23.16,32.04,1503.77
43164.29167,17.62,22.55,30.64,1500.26
43164.33333,16.64,20.13,27.03,1494.35
43164.375,16.24,19.01,25.44,1491.8
43164.41667,16.3,18.38,24.7,1491.25
43164.45833,18.22,21.71,29.99,1501.11
43164.5,18.07,21.12,29.16,1499.98
43164.54167,18.28,21.07,29.23,1500.55
43164.58333,18.52,22.44,31.11,1502.84
43164.625,18.84,23.2,32.3,1504.69
43164.66667,19.02,23.38,32.65,1505.42
43164.70833,18.96,23.2,32.38,1505.05
43164.75,19.02,22.89,32.03,1504.87
43164.79167,19.05,21.95,30.85,1503.87
43164.83333,18.72,21.37,29.9,1502.24
43164.875,18.1,20.93,28.94,1499.84
43164.91667,17.8,20.57,28.29,1498.52
43164.95833,17.92,19.74,27.33,1497.93
43165,18.04,20.17,27.94,1498.78
43165.04167,18.01,20.02,27.74,1498.52
43165.08333,18.01,20.24,28.01,1498.77
43165.125,18.07,20.83,28.79,1499.64
43165.16667,18.25,21.63,29.91,1501.11
43165.20833,18.25,21.82,30.15,1501.32
43165.25,18.16,21.86,30.15,1501.11
43165.29167,17.83,22.04,30.16,1500.32
43165.33333,17.62,21.85,29.77,1499.45
43165.375,17.27,20.79,28.23,1497.11
43165.41667,17.06,18.76,25.6,1494.1
43165.45833,18.22,20.3,28.22,1499.48
43165.5,18.19,20.31,28.22,1499.41
43165.54167,18.67,20.18,28.35,1500.7
43165.58333,19.2,21.74,30.69,1504.07
43165.625,19.2,22.52,31.68,1504.97
43165.66667,19.08,23.07,32.29,1505.24
43165.70833,19.08,23.28,32.56,1505.48
43165.75,19.17,23.08,32.38,1505.52
43165.79167,19.14,22.76,31.94,1505.06
43165.83333,19.17,22.21,31.26,1504.52
43165.875,19.11,21.42,30.21,1503.44
43165.91667,19.08,20.37,28.84,1502.15
43165.95833,19.02,19.57,27.78,1501.07
43166,19.02,19.26,27.38,1500.71
43166.04167,19.05,20.1,28.48,1501.76
43166.08333,19.14,20.86,29.51,1502.89
43166.125,19.05,21.45,30.21,1503.3
43166.16667,18.9,21.28,29.9,1502.67
43166.20833,18.69,21.03,29.44,1501.76
43166.25,18.52,20.77,29,1500.92
43166.29167,18.34,20.57,28.64,1500.16
43166.33333,18.13,20.29,28.15,1499.2
43166.375,18.01,19.96,27.67,1498.46
43166.41667,18.13,19.8,27.53,1498.63
43166.45833,18.37,19.79,27.66,1499.34
43166.5,18.49,19.62,27.52,1499.52
43166.54167,18.78,19.58,27.65,1500.37
43166.58333,19.08,19.55,27.78,1501.21
43166.625,19.08,19.49,27.72,1501.15
43166.66667,19.08,19.34,27.51,1500.97
43166.70833,19.02,18.76,26.73,1500.13
43166.75,18.99,18.15,25.92,1499.35
43166.79167,18.9,17.06,24.44,1497.83
43166.83333,18.61,17.1,24.34,1496.98
43166.875,18.31,17.14,24.24,1496.12
43166.91667,17.86,17.13,23.99,1494.73
43166.95833,17.36,17.11,23.69,1493.11
43167,16.85,17.05,23.35,1491.43
43167.04167,16.67,16.98,23.16,1490.77
43167.08333,16.33,16.59,22.51,1489.25
43167.125,16.18,16.23,21.98,1488.34
43167.16667,16.09,16.03,21.69,1487.8
43167.20833,15.67,15.84,21.25,1486.19
43167.25,15.3,15.58,20.75,1484.67
43167.29167,15.06,15.17,20.14,1483.37
43167.33333,14.88,14.75,19.54,1482.25
43167.375,14.72,14.42,19.07,1481.34
43167.41667,15.06,14.13,18.86,1482.13
43167.45833,15.03,13.77,18.41,1481.6
43167.5,15,13.43,17.98,1481.1
43167.54167,15.27,13.04,17.6,1481.56
43167.58333,15.64,12.46,17.03,1482.1
43167.625,15.94,12.21,16.83,1482.81
43167.66667,15.94,11.95,16.5,1482.51
43167.70833,15.97,11.73,16.23,1482.35
43167.75,15.88,11.54,15.96,1481.82
43167.79167,15.67,11.41,15.71,1480.96
43167.83333,15.55,11.23,15.45,1480.35
43167.875,15.46,11.09,15.24,1479.88
43167.91667,15.12,11,15,1478.63
43167.95833,14.94,10.95,14.88,1477.95
43168,14.66,10.96,14.8,1477.02
43168.04167,14.42,11.01,14.77,1476.23
43168.08333,14.35,11.07,14.83,1476.1
43168.125,13.61,11.13,14.63,1473.57
43168.16667,13.8,11.01,14.55,1474.08
43168.20833,13.52,10.91,14.34,1472.98
43168.25,13.55,10.8,14.21,1472.95
43168.29167,14.26,10.68,14.31,1475.31
43168.33333,14.26,10.62,14.23,1475.23
43168.375,14.26,10.58,14.18,1475.18
43168.41667,14.32,10.54,14.16,1475.35
43168.45833,14.29,10.49,14.08,1475.18
43168.5,14.23,10.44,14.01,1474.92
43168.54167,14.69,10.37,14.07,1476.42
43168.58333,14.94,10.3,14.07,1477.18
43168.625,16.58,10.22,14.5,1482.57
43168.66667,16.79,10.19,14.53,1483.23
43168.70833,16.67,10.21,14.52,1482.86
43168.75,16.42,10.25,14.48,1482.11
43168.79167,16.39,10.27,14.51,1482.04
43168.83333,16.36,10.31,14.55,1481.99
43168.875,16.45,10.36,14.65,1482.34
43168.91667,16.55,10.43,14.76,1482.71
43168.95833,16.21,10.47,14.7,1481.67
43169,15.85,10.51,14.64,1480.52
43169.04167,15.55,10.55,14.58,1479.54
43169.08333,15.21,10.59,14.52,1478.46
43169.125,16.27,10.57,14.86,1481.99
43169.16667,15.88,10.64,14.8,1480.76
43169.20833,15.4,10.71,14.74,1479.22
43169.25,15.58,10.78,14.88,1479.91
43169.29167,14.97,10.97,14.91,1478.08
43169.33333,14.78,11.24,15.18,1477.77
43169.375,14.6,11.56,15.52,1477.52
43169.41667,14.63,11.88,15.93,1478.01
43169.45833,14.69,12.21,16.35,1478.61
43169.5,14.78,12.54,16.8,1479.32
43169.54167,14.85,12.86,17.21,1479.9
43169.58333,15.06,13.17,17.68,1480.99
43169.625,15.12,13.52,18.14,1481.61
43169.66667,15.3,13.85,18.63,1482.62
43169.70833,15.52,14.18,19.12,1483.72
43169.75,15.7,14.49,19.59,1484.7
43169.79167,16.33,14.85,20.34,1487.21
43169.83333,16.36,15.16,20.74,1487.67
43169.875,16.36,15.44,21.08,1487.99
43169.91667,16.39,15.77,21.52,1488.49
43169.95833,16.39,16.01,21.81,1488.76
43170,16.39,16.21,22.07,1489
43170.04167,16.24,16.42,22.24,1488.75
43170.08333,16.12,16.61,22.42,1488.58
43170.125,16.15,16.86,22.74,1488.97
43170.16667,16.21,16.94,22.88,1489.27
43170.20833,16.21,17.1,23.07,1489.45
43170.25,16.27,17.22,23.26,1489.8
43170.29167,16.18,17.3,23.31,1489.6
43170.33333,16.12,17.41,23.41,1489.52
43170.375,16.39,17.61,23.8,1490.64
43170.41667,16.55,17.84,24.16,1491.39
43170.45833,16.61,18.07,24.48,1491.85
43170.5,16.7,18.34,24.86,1492.45
43170.54167,16.73,18.55,25.14,1492.8
43170.58333,16.91,18.74,25.48,1493.59
43170.625,17,18.94,25.78,1494.11
43170.66667,16.85,19.06,25.84,1493.77
43170.70833,16.88,19.14,25.96,1493.96
43170.75,17.68,19.44,26.82,1496.85
43170.79167,17.83,19.53,27.01,1497.4
43170.83333,17.74,19.62,27.07,1497.24
43170.875,17.77,19.71,27.2,1497.43
43170.91667,17.8,19.8,27.34,1497.63
43170.95833,17.89,19.86,27.47,1497.98
43171,17.89,19.97,27.6,1498.1
43171.04167,17.8,20.01,27.6,1497.88
43171.08333,17.89,20.08,27.74,1498.23
43171.125,17.86,20.09,27.74,1498.15
43171.16667,17.77,19.98,27.54,1497.74
43171.20833,17.77,19.87,27.4,1497.62
43171.25,17.71,19.79,27.27,1497.34
43171.29167,17.56,19.71,27.08,1496.79
43171.33333,17.45,19.61,26.88,1496.3
43171.375,17.48,19.5,26.76,1496.26
43171.41667,17.5,19.43,26.69,1496.28
43171.45833,17.5,19.33,26.56,1496.16
43171.5,17.74,19.16,26.5,1496.71
43171.54167,17.8,19.09,26.43,1496.8
43171.58333,18.07,19.01,26.49,1497.54
43171.625,18.25,18.87,26.43,1497.93
43171.66667,18.22,18.65,26.12,1497.58
43171.70833,18.07,18.38,25.7,1496.82
43171.75,17.86,18.25,25.41,1496.02
43171.79167,17.68,18.1,25.13,1495.3
43171.83333,17.39,17.97,24.79,1494.21
43171.875,17.18,17.77,24.42,1493.31
43171.91667,16.82,17.51,23.9,1491.87
43171.95833,16.48,17.21,23.35,1490.46
43172,16.21,16.87,22.78,1489.18
43172.04167,15.94,16.51,22.2,1487.87
43172.08333,15.49,16.18,21.57,1485.99
43172.125,14.75,15.87,20.83,1483.17
43172.16667,14.2,15.64,20.29,1481.01
43172.20833,14.11,15.47,20.04,1480.49
43172.25,13.68,15.28,19.61,1478.77
43172.29167,13.52,15.09,19.33,1478.01
43172.33333,13.49,14.87,19.05,1477.63
43172.375,13.27,14.68,18.73,1476.64
43172.41667,13.58,14.54,18.7,1477.55
43172.45833,14.39,14.4,18.89,1480.17
43172.5,15.18,14.25,19.07,1482.69
43172.54167,15.91,14.01,19.09,1484.83
43172.58333,16.36,13.73,18.93,1485.99
43172.625,16.73,13.42,18.7,1486.81
43172.66667,16.48,13.09,18.18,1485.64
43172.70833,16.61,12.81,17.86,1485.7
43172.75,16.48,12.58,17.52,1485.04
43172.79167,16.27,12.41,17.22,1484.15
43172.83333,16.06,12.27,16.96,1483.29
43172.875,16.15,12.12,16.81,1483.41
43172.91667,16.09,11.93,16.54,1482.99
43172.95833,15.82,11.74,16.19,1481.86
43173,15.73,11.55,15.92,1481.33
43173.04167,15.55,11.37,15.63,1480.51
43173.08333,15.4,11.21,15.37,1479.81
43173.125,15.12,11.06,15.07,1478.7
43173.16667,14.32,10.98,14.7,1475.88
43173.20833,14.02,10.89,14.48,1474.7
43173.25,14.2,10.78,14.42,1475.21
43173.29167,14.05,10.72,14.29,1474.6
43173.33333,13.83,10.7,14.18,1473.82
43173.375,13.95,10.61,14.12,1474.15
43173.41667,14.08,10.53,14.06,1474.48
43173.45833,14.23,10.44,14.01,1474.92
43173.5,14.69,10.35,14.04,1476.4
43173.54167,15.3,10.23,14.09,1478.34
43173.58333,15.33,10.13,13.98,1478.33
43173.625,15.49,10.03,13.89,1478.72
43173.66667,15.79,9.92,13.85,1479.61
43173.70833,15.7,9.84,13.72,1479.22
43173.75,15.67,9.75,13.6,1479.01
43173.79167,16.18,9.67,13.65,1480.63
43173.83333,15.64,9.63,13.44,1478.77
43173.875,15.36,9.61,13.32,1477.81
43173.91667,15.33,9.56,13.25,1477.66
43173.95833,15.4,9.51,13.2,1477.8
43174,15.18,9.46,13.07,1477.01
43174.04167,15.06,9.4,12.96,1476.53
43174.08333,14.75,9.37,12.83,1475.45
43174.125,14.48,9.34,12.71,1474.46
43174.16667,14.08,9.33,12.57,1473.04
43174.20833,13.71,9.31,12.43,1471.71
43174.25,12.9,9.33,12.22,1468.85
43174.29167,12.39,9.34,12.09,1467.04
43174.33333,12.99,9.34,12.26,1469.2
43174.375,12.96,9.37,12.29,1469.12
43174.41667,13.58,9.42,12.53,1471.4
43174.45833,14.23,9.49,12.82,1473.78
43174.5,14.42,9.67,13.1,1474.64
43174.54167,15.4,9.85,13.64,1478.21
43174.58333,15.46,10.12,14,1478.73
43174.625,15.94,10.36,14.47,1480.64
43174.66667,16.27,10.6,14.89,1482.02
43174.70833,16.39,10.82,15.22,1482.68
43174.75,16.27,11.04,15.46,1482.54
43174.79167,16.03,11.19,15.57,1481.92
43174.83333,15.7,11.34,15.64,1480.99
43174.875,15.73,11.44,15.78,1481.2
43174.91667,15.58,11.53,15.83,1480.8
43174.95833,15.46,11.62,15.9,1480.5
43175,15.21,11.72,15.94,1479.8
43175.04167,15.27,11.82,16.09,1480.12
43175.08333,15.24,11.93,16.22,1480.15
43175.125,15.24,12.04,16.35,1480.28
43175.16667,14.78,12.15,16.32,1478.85
43175.20833,14.6,12.26,16.37,1478.35
43175.25,14.48,12.33,16.41,1478.01
43175.29167,14.23,12.37,16.38,1477.22
43175.33333,14.17,12.39,16.38,1477.03
43175.375,14.57,12.41,16.55,1478.43
43175.45833,15.49,15.45,20.67,1485.12
43175.5,15.15,16.88,22.26,1485.71
43175.54167,16.06,18.23,24.38,1490.29
43175.58333,16.45,18.49,24.92,1491.87
43175.625,16.58,18.71,25.26,1492.51
43175.66667,16.7,18.16,24.64,1492.24
43175.70833,17.59,17.49,24.3,1494.31
43175.75,17.83,17.39,24.3,1494.93
43175.79167,17.86,16.21,22.81,1493.66
43175.83333,17.65,15.64,21.96,1492.34
43175.875,17.62,15.1,21.26,1491.63
43175.91667,17.65,15.57,21.88,1492.27
43175.95833,17.42,15.7,21.92,1491.66
43176,17.18,16,22.19,1491.25
43176.04167,17.06,17.61,24.15,1492.75
43176.08333,16.82,18.32,24.91,1492.82
43176.125,16.79,18.25,24.8,1492.64
43176.16667,16.79,18.25,24.8,1492.64
43176.20833,16.73,17.18,23.45,1491.2
43176.25,16.7,17.32,23.6,1491.26
43176.29167,16.67,16.42,22.46,1490.11
43176.33333,16.39,15.55,21.24,1488.22
43176.375,16.27,15.38,20.97,1487.63
43176.41667,16.45,14.95,20.51,1487.72
43176.45833,16.91,15.87,21.89,1490.24
43176.5,17.24,15.7,21.84,1491.1
43176.54167,17.56,19.2,26.44,1496.19
43176.58333,17.98,20.42,28.22,1498.89
43176.625,18.31,19.98,27.87,1499.38
43176.66667,18.25,19.74,27.53,1498.93
43176.70833,18.25,19.69,27.46,1498.87
43176.75,19.35,18.27,26.28,1500.55
43176.79167,19.43,17.55,25.38,1499.99
43176.83333,19.55,16.47,24.01,1499.1
43176.875,19.52,15.95,23.31,1498.43
